* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:06:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ EDX (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
288.940 96.137 158.411
289.307 96.133 158.432
289.673 96.131 158.435
290.039 96.128 158.420
290.405 96.122 158.398
290.771 96.113 158.382
291.138 96.104 158.381
291.504 96.095 158.396
291.870 96.088 158.417
292.236 96.083 158.436
292.603 96.078 158.448
292.969 96.073 158.453
293.335 96.067 158.455
293.701 96.061 158.458
294.067 96.054 158.465
294.434 96.048 158.475
294.800 96.041 158.486
295.166 96.035 158.497
295.532 96.029 158.504
295.898 96.022 158.510
296.265 96.014 158.517
296.631 96.005 158.530
296.997 95.996 158.550
297.363 95.988 158.576
297.729 95.982 158.602
298.096 95.976 158.624
298.462 95.970 158.640
298.828 95.963 158.654
299.194 95.956 158.670
299.561 95.950 158.691
299.927 95.945 158.711
300.293 95.942 158.722
300.659 95.938 158.717
301.025 95.933 158.701
301.392 95.926 158.683
301.758 95.917 158.677
302.124 95.907 158.688
302.490 95.900 158.708
302.856 95.895 158.725
303.223 95.890 158.729
303.589 95.885 158.721
303.955 95.877 158.713
304.321 95.868 158.717
304.688 95.858 158.736
305.054 95.851 158.764
305.420 95.845 158.787
305.786 95.840 158.799
306.152 95.833 158.804
306.519 95.825 158.814
306.885 95.816 158.837
307.251 95.808 158.869
307.617 95.803 158.899
307.983 95.798 158.917
308.350 95.792 158.924
308.716 95.785 158.929
309.082 95.777 158.944
309.448 95.770 158.967
309.814 95.765 158.988
310.181 95.761 158.995
310.547 95.757 158.988
310.913 95.750 158.978
311.279 95.741 158.980
311.646 95.733 158.996
312.012 95.728 159.017
312.378 95.724 159.030
312.744 95.719 159.030
313.110 95.713 159.029
313.477 95.705 159.043
313.843 95.699 159.076
314.209 95.697 159.112
314.575 95.697 159.129
314.941 95.697 159.116
315.308 95.692 159.085
315.674 95.682 159.064
316.040 95.669 159.075
316.406 95.657 159.118
316.772 95.649 159.175
317.139 95.644 159.222
317.505 95.640 159.251
317.871 95.634 159.271
318.237 95.626 159.294
318.604 95.619 159.327
318.970 95.613 159.359
319.336 95.608 159.380
319.702 95.602 159.386
320.068 95.594 159.390
320.435 95.584 159.405
320.801 95.575 159.435
321.167 95.568 159.471
321.533 95.564 159.494
321.899 95.560 159.498
322.266 95.554 159.490
322.632 95.546 159.484
322.998 95.536 159.494
323.364 95.527 159.519
323.730 95.521 159.549
324.097 95.516 159.573
