* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS  With no timing reference
* Dated: Sep 24, 2020 1:59:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: TRN V90  (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
195.923 98.397 152.810
196.289 98.385 152.823
196.655 98.375 152.840
197.021 98.367 152.850
197.388 98.360 152.845
197.754 98.352 152.827
198.120 98.343 152.805
198.486 98.331 152.788
198.853 98.318 152.782
199.219 98.305 152.789
199.585 98.294 152.805
199.951 98.284 152.825
200.317 98.275 152.839
200.684 98.267 152.843
201.050 98.258 152.834
201.416 98.247 152.820
201.782 98.232 152.818
202.148 98.217 152.838
202.515 98.203 152.882
202.881 98.193 152.934
203.247 98.186 152.973
203.613 98.181 152.988
203.979 98.174 152.979
204.346 98.163 152.964
204.712 98.150 152.961
205.078 98.135 152.979
205.444 98.123 153.013
205.811 98.114 153.051
206.177 98.106 153.080
206.543 98.100 153.093
206.909 98.093 153.091
207.275 98.084 153.084
207.642 98.073 153.085
208.008 98.060 153.105
208.374 98.049 153.150
208.740 98.043 153.210
209.106 98.043 153.259
209.473 98.046 153.271
209.839 98.048 153.237
210.205 98.044 153.174
210.571 98.031 153.123
210.938 98.015 153.118
211.304 98.002 153.164
211.670 97.997 153.226
212.036 97.998 153.254
212.402 98.000 153.222
212.769 97.994 153.147
213.135 97.976 153.086
213.501 97.952 153.096
213.867 97.932 153.191
214.233 97.924 153.329
214.600 97.930 153.436
214.966 97.943 153.457
215.332 97.952 153.387
215.698 97.950 153.273
216.064 97.936 153.177
216.431 97.916 153.140
216.797 97.899 153.159
217.163 97.889 153.202
217.529 97.884 153.229
217.896 97.882 153.222
218.262 97.877 153.191
218.628 97.869 153.157
218.994 97.859 153.137
219.360 97.849 153.134
219.727 97.841 153.139
220.093 97.834 153.142
220.459 97.829 153.137
220.825 97.823 153.121
221.191 97.817 153.099
221.558 97.808 153.077
221.924 97.798 153.061
222.290 97.787 153.055
222.656 97.777 153.062
223.022 97.767 153.076
223.389 97.760 153.088
223.755 97.753 153.090
224.121 97.746 153.081
224.487 97.737 153.066
224.854 97.726 153.055
225.220 97.714 153.053
225.586 97.703 153.059
225.952 97.693 153.067
226.318 97.683 153.071
226.685 97.673 153.069
227.051 97.663 153.067
227.417 97.653 153.066
227.783 97.643 153.069
228.149 97.634 153.070
228.516 97.626 153.065
228.882 97.618 153.053
229.248 97.608 153.036
229.614 97.598 153.020
229.980 97.587 153.009
230.347 97.575 153.006
230.713 97.564 153.010
231.079 97.554 153.020
231.445 97.544 153.037
231.812 97.535 153.058
232.178 97.528 153.078
232.544 97.522 153.091
232.910 97.517 153.091
233.276 97.510 153.080
233.643 97.500 153.070
234.009 97.488 153.073
234.375 97.477 153.094
234.741 97.468 153.129
235.107 97.462 153.158
235.474 97.457 153.167
235.840 97.451 153.153
236.206 97.441 153.130
236.572 97.428 153.119
236.938 97.413 153.132
237.305 97.401 153.164
237.671 97.392 153.199
238.037 97.385 153.220
238.403 97.379 153.222
238.770 97.371 153.213
239.136 97.361 153.202
239.502 97.350 153.197
239.868 97.339 153.196
240.234 97.328 153.198
240.601 97.316 153.207
240.967 97.305 153.230
241.333 97.295 153.266
241.699 97.290 153.301
242.065 97.287 153.316
242.432 97.284 153.299
242.798 97.276 153.262
243.164 97.262 153.236
243.530 97.245 153.251
243.896 97.230 153.312
244.263 97.222 153.395
244.629 97.222 153.460
244.995 97.224 153.477
245.361 97.224 153.447
245.728 97.217 153.399
246.094 97.203 153.367
246.460 97.187 153.370
246.826 97.174 153.403
247.192 97.164 153.441
247.559 97.156 153.463
247.925 97.148 153.465
248.291 97.138 153.459
248.657 97.125 153.463
249.023 97.112 153.485
249.390 97.101 153.520
249.756 97.094 153.551
250.122 97.088 153.563
250.488 97.081 153.555
250.854 97.071 153.541
251.221 97.059 153.539
251.587 97.047 153.561
251.953 97.039 153.601
252.319 97.034 153.637
252.686 97.033 153.649
253.052 97.030 153.630
253.418 97.024 153.594
253.784 97.012 153.570
254.150 96.999 153.576
254.517 96.987 153.613
254.883 96.980 153.658
255.249 96.976 153.688
255.615 96.973 153.693
255.981 96.965 153.681
256.348 96.954 153.677
256.714 96.941 153.696
257.080 96.930 153.737
257.446 96.921 153.783
257.812 96.915 153.817
258.179 96.908 153.834
258.545 96.900 153.841
258.911 96.890 153.853
259.277 96.879 153.874
259.644 96.870 153.899
260.010 96.861 153.918
260.376 96.853 153.927
260.742 96.843 153.931
261.108 96.832 153.938
261.475 96.821 153.956
261.841 96.810 153.984
262.207 96.802 154.013
262.573 96.795 154.034
262.939 96.788 154.044
263.306 96.780 154.050
263.672 96.771 154.057
264.038 96.762 154.074
264.404 96.752 154.100
264.771 96.744 154.133
265.137 96.738 154.167
265.503 96.733 154.196
265.869 96.728 154.216
266.235 96.722 154.228
266.602 96.716 154.236
266.968 96.708 154.246
267.334 96.699 154.264
267.700 96.691 154.289
268.066 96.683 154.315
268.433 96.677 154.334
268.799 96.670 154.343
269.165 96.663 154.344
269.531 96.653 154.346
269.897 96.642 154.355
270.264 96.630 154.374
270.630 96.620 154.400
270.996 96.610 154.427
271.362 96.601 154.453
271.729 96.592 154.478
272.095 96.584 154.506
272.461 96.576 154.534
272.827 96.569 154.561
273.193 96.563 154.583
273.560 96.557 154.599
273.926 96.551 154.610
274.292 96.544 154.619
274.658 96.537 154.628
275.024 96.529 154.638
275.391 96.521 154.653
275.757 96.512 154.671
276.123 96.504 154.693
276.489 96.496 154.715
276.855 96.489 154.735
277.222 96.480 154.754
277.588 96.472 154.775
277.954 96.463 154.804
278.320 96.455 154.839
278.687 96.450 154.869
279.053 96.445 154.884
279.419 96.439 154.879
279.785 96.430 154.866
280.151 96.418 154.864
280.518 96.404 154.888
280.884 96.392 154.939
281.250 96.384 154.997
281.616 96.379 155.041
281.982 96.376 155.063
282.349 96.370 155.073
282.715 96.361 155.089
283.081 96.353 155.122
283.447 96.348 155.165
283.813 96.346 155.195
284.180 96.345 155.198
284.546 96.340 155.175
284.912 96.331 155.147
285.278 96.317 155.139
285.645 96.303 155.162
286.011 96.290 155.210
286.377 96.281 155.266
286.743 96.274 155.314
287.109 96.269 155.350
287.476 96.263 155.377
287.842 96.256 155.401
288.208 96.250 155.423
288.574 96.243 155.439
288.940 96.236 155.450
289.307 96.228 155.459
289.673 96.219 155.474
290.039 96.209 155.497
290.405 96.200 155.529
290.771 96.193 155.565
291.138 96.187 155.601
291.504 96.182 155.632
291.870 96.179 155.653
292.236 96.176 155.662
292.603 96.171 155.658
292.969 96.164 155.647
293.335 96.155 155.641
293.701 96.142 155.652
294.067 96.130 155.688
294.434 96.120 155.743
294.800 96.114 155.802
295.166 96.110 155.850
295.532 96.107 155.881
295.898 96.103 155.897
296.265 96.096 155.909
296.631 96.088 155.928
296.997 96.080 155.956
297.363 96.073 155.989
297.729 96.067 156.017
298.096 96.061 156.035
298.462 96.055 156.045
298.828 96.046 156.054
299.194 96.037 156.070
299.561 96.027 156.097
299.927 96.019 156.131
300.293 96.012 156.164
300.659 96.007 156.187
301.025 96.001 156.201
301.392 95.993 156.215
301.758 95.985 156.235
302.124 95.978 156.264
302.490 95.972 156.295
302.856 95.967 156.317
303.223 95.961 156.328
303.589 95.953 156.337
303.955 95.942 156.360
304.321 95.933 156.404
304.688 95.926 156.461
305.054 95.923 156.512
305.420 95.922 156.537
305.786 95.919 156.536
306.152 95.912 156.526
306.519 95.901 156.531
306.885 95.889 156.562
307.251 95.880 156.614
307.617 95.875 156.665
307.983 95.872 156.697
308.350 95.868 156.707
308.716 95.862 156.706
309.082 95.854 156.709
309.448 95.844 156.727
309.814 95.835 156.758
310.181 95.828 156.794
310.547 95.823 156.826
310.913 95.817 156.849
311.279 95.812 156.867
311.646 95.805 156.885
312.012 95.797 156.909
312.378 95.789 156.943
312.744 95.783 156.984
313.110 95.777 157.023
313.477 95.773 157.054
313.843 95.767 157.077
314.209 95.760 157.099
314.575 95.751 157.131
314.941 95.744 157.175
315.308 95.738 157.221
315.674 95.734 157.251
316.040 95.729 157.257
316.406 95.720 157.248
316.772 95.706 157.254
317.139 95.689 157.300
317.505 95.675 157.388
317.871 95.670 157.492
318.237 95.672 157.568
318.604 95.676 157.590
318.970 95.677 157.562
319.336 95.670 157.518
319.702 95.658 157.496
320.068 95.644 157.512
320.435 95.633 157.555
320.801 95.626 157.601
321.167 95.622 157.631
321.533 95.617 157.645
321.899 95.610 157.658
322.266 95.602 157.683
322.632 95.596 157.720
322.998 95.591 157.761
323.364 95.588 157.794
323.730 95.585 157.813
324.097 95.581 157.822
324.463 95.575 157.831
324.829 95.567 157.845
325.195 95.559 157.867
325.562 95.550 157.898
325.928 95.542 157.938
326.294 95.536 157.981
326.660 95.531 158.020
327.026 95.526 158.050
327.393 95.521 158.067
327.759 95.515 158.078
