* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:29:38 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ ATR (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
191.528 99.444 144.492
191.895 99.410 144.450
192.261 99.380 144.457
192.627 99.359 144.475
192.993 99.345 144.460
193.359 99.332 144.399
193.726 99.315 144.312
194.092 99.293 144.234
194.458 99.270 144.188
194.824 99.251 144.173
195.190 99.237 144.167
195.557 99.228 144.148
195.923 99.221 144.107
196.289 99.214 144.048
196.655 99.205 143.979
197.021 99.194 143.905
197.388 99.180 143.829
197.754 99.162 143.767
198.120 99.140 143.737
198.486 99.117 143.753
198.853 99.098 143.808
199.219 99.086 143.874
199.585 99.079 143.921
199.951 99.073 143.934
200.317 99.065 143.925
200.684 99.055 143.915
201.050 99.045 143.911
201.416 99.039 143.895
201.782 99.036 143.836
202.148 99.030 143.718
202.515 99.015 143.562
202.881 98.989 143.417
203.247 98.956 143.330
203.613 98.923 143.315
203.979 98.898 143.342
204.346 98.881 143.367
204.712 98.868 143.365
205.078 98.853 143.343
205.444 98.835 143.336
205.811 98.819 143.366
206.177 98.808 143.425
206.543 98.807 143.473
206.909 98.810 143.471
207.275 98.811 143.412
207.642 98.804 143.323
208.008 98.790 143.251
208.374 98.772 143.224
208.740 98.757 143.236
209.106 98.748 143.246
209.473 98.742 143.218
209.839 98.733 143.142
210.205 98.714 143.050
210.571 98.687 142.991
210.938 98.657 142.995
211.304 98.632 143.055
211.670 98.616 143.125
212.036 98.606 143.159
212.402 98.596 143.144
212.769 98.578 143.112
213.135 98.555 143.114
213.501 98.532 143.181
213.867 98.519 143.297
214.233 98.519 143.402
214.600 98.528 143.440
214.966 98.536 143.392
215.332 98.536 143.290
215.698 98.525 143.192
216.064 98.510 143.135
216.431 98.497 143.116
216.797 98.487 143.104
217.163 98.480 143.069
217.529 98.470 143.007
217.896 98.455 142.941
218.262 98.434 142.901
218.628 98.412 142.898
218.994 98.393 142.925
219.360 98.376 142.961
219.727 98.363 142.996
220.093 98.351 143.024
220.459 98.340 143.047
220.825 98.331 143.056
221.191 98.322 143.047
221.558 98.310 143.021
221.924 98.295 142.996
222.290 98.277 142.994
222.656 98.260 143.029
223.022 98.248 143.088
223.389 98.243 143.140
223.755 98.243 143.154
224.121 98.243 143.124
224.487 98.237 143.069
224.854 98.227 143.021
225.220 98.214 143.003
225.586 98.205 143.013
225.952 98.200 143.023
226.318 98.199 143.001
226.685 98.197 142.937
227.051 98.189 142.847
227.417 98.173 142.764
227.783 98.151 142.720
228.149 98.130 142.723
228.516 98.113 142.755
228.882 98.101 142.787
229.248 98.091 142.798
229.614 98.079 142.791
229.980 98.065 142.783
230.347 98.048 142.791
230.713 98.032 142.818
231.079 98.018 142.855
231.445 98.007 142.890
231.812 97.996 142.917
232.178 97.986 142.939
232.544 97.976 142.960
232.910 97.966 142.976
233.276 97.957 142.984
233.643 97.947 142.986
234.009 97.936 142.991
234.375 97.925 143.009
234.741 97.916 143.037
235.107 97.911 143.060
235.474 97.908 143.057
235.840 97.904 143.025
236.206 97.895 142.982
236.572 97.882 142.953
236.938 97.869 142.955
237.305 97.859 142.977
237.671 97.853 142.994
238.037 97.849 142.987
238.403 97.843 142.957
238.770 97.833 142.923
239.136 97.821 142.902
239.502 97.809 142.898
239.868 97.797 142.902
240.234 97.785 142.911
240.601 97.773 142.931
240.967 97.762 142.969
241.333 97.755 143.019
241.699 97.752 143.056
242.065 97.752 143.052
242.432 97.749 143.002
242.798 97.737 142.937
243.164 97.717 142.901
243.530 97.696 142.923
243.896 97.679 142.992
244.263 97.671 143.068
244.629 97.669 143.108
244.995 97.667 143.100
245.361 97.661 143.063
245.728 97.650 143.025
246.094 97.638 143.001
246.460 97.626 142.985
246.826 97.614 142.963
247.192 97.600 142.936
247.559 97.584 142.920
247.925 97.567 142.931
248.291 97.553 142.968
248.657 97.544 143.010
249.023 97.539 143.032
249.390 97.533 143.028
249.756 97.525 143.009
250.122 97.515 143.000
250.488 97.503 143.010
250.854 97.494 143.034
251.221 97.487 143.055
251.587 97.481 143.064
251.953 97.473 143.066
252.319 97.464 143.071
252.686 97.455 143.086
253.052 97.448 143.104
253.418 97.441 143.113
253.784 97.433 143.109
254.150 97.422 143.102
254.517 97.409 143.109
254.883 97.396 143.137
255.249 97.386 143.180
255.615 97.379 143.218
255.981 97.375 143.238
256.348 97.369 143.236
256.714 97.362 143.222
257.080 97.353 143.209
257.446 97.343 143.201
