* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 24, 2020 4:01:00 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: ER2SE (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
179.810 94.357 -167.626
180.176 94.351 -167.650
180.542 94.345 -167.646
180.908 94.342 -167.622
181.274 94.345 -167.601
181.641 94.350 -167.606
182.007 94.356 -167.647
182.373 94.358 -167.710
182.739 94.355 -167.773
183.105 94.350 -167.816
183.472 94.344 -167.834
183.838 94.339 -167.835
184.204 94.338 -167.832
184.570 94.338 -167.834
184.937 94.339 -167.844
185.303 94.339 -167.857
185.669 94.338 -167.868
186.035 94.337 -167.875
186.401 94.337 -167.879
186.768 94.337 -167.880
187.134 94.338 -167.882
187.500 94.340 -167.889
187.866 94.341 -167.903
188.232 94.342 -167.923
188.599 94.340 -167.941
188.965 94.338 -167.950
189.331 94.337 -167.946
189.697 94.338 -167.941
190.063 94.341 -167.948
190.430 94.345 -167.976
190.796 94.345 -168.020
191.162 94.343 -168.061
191.528 94.338 -168.079
191.895 94.334 -168.071
192.261 94.334 -168.049
192.627 94.338 -168.039
192.993 94.344 -168.056
193.359 94.348 -168.097
193.726 94.349 -168.144
194.092 94.346 -168.179
194.458 94.343 -168.194
194.824 94.342 -168.197
195.190 94.342 -168.200
195.557 94.343 -168.207
195.923 94.343 -168.214
196.289 94.344 -168.216
196.655 94.346 -168.216
197.021 94.349 -168.224
197.388 94.352 -168.251
197.754 94.352 -168.292
198.120 94.348 -168.327
198.486 94.341 -168.334
198.853 94.335 -168.305
199.219 94.334 -168.255
199.585 94.339 -168.213
199.951 94.347 -168.206
200.317 94.354 -168.238
200.684 94.356 -168.289
201.050 94.353 -168.332
201.416 94.348 -168.349
201.782 94.344 -168.344
202.148 94.344 -168.334
202.515 94.346 -168.339
202.881 94.348 -168.364
203.247 94.346 -168.397
203.613 94.342 -168.417
203.979 94.338 -168.413
204.346 94.337 -168.391
204.712 94.341 -168.372
205.078 94.347 -168.376
205.444 94.352 -168.409
205.811 94.354 -168.461
206.177 94.351 -168.505
206.543 94.346 -168.521
206.909 94.342 -168.505
207.275 94.343 -168.475
207.642 94.348 -168.456
208.008 94.355 -168.466
208.374 94.360 -168.504
208.740 94.359 -168.550
209.106 94.355 -168.577
209.473 94.350 -168.572
209.839 94.348 -168.543
210.205 94.350 -168.514
210.571 94.356 -168.508
210.938 94.360 -168.528
211.304 94.361 -168.560
211.670 94.358 -168.581
212.036 94.355 -168.580
212.402 94.355 -168.566
212.769 94.359 -168.564
213.135 94.362 -168.589
213.501 94.362 -168.636
213.867 94.357 -168.674
214.233 94.349 -168.678
214.600 94.344 -168.643
214.966 94.345 -168.596
215.332 94.352 -168.573
215.698 94.361 -168.596
216.064 94.365 -168.651
216.431 94.362 -168.705
216.797 94.357 -168.729
217.163 94.354 -168.721
217.529 94.354 -168.706
217.896 94.358 -168.713
218.262 94.360 -168.747
218.628 94.358 -168.785
218.994 94.353 -168.802
219.360 94.348 -168.789
219.727 94.347 -168.761
220.093 94.350 -168.744
220.459 94.354 -168.750
220.825 94.355 -168.769
221.191 94.354 -168.780
221.558 94.353 -168.776
221.924 94.355 -168.768
222.290 94.359 -168.777
222.656 94.361 -168.813
223.022 94.359 -168.859
223.389 94.352 -168.882
223.755 94.344 -168.865
224.121 94.341 -168.817
224.487 94.344 -168.773
224.854 94.351 -168.764
225.220 94.357 -168.794
225.586 94.356 -168.839
225.952 94.350 -168.863
226.318 94.344 -168.850
226.685 94.342 -168.815
227.051 94.345 -168.789
227.417 94.350 -168.796
227.783 94.351 -168.831
228.149 94.347 -168.867
228.516 94.340 -168.873
228.882 94.333 -168.841
229.248 94.333 -168.789
229.614 94.338 -168.751
229.980 94.346 -168.750
230.347 94.353 -168.787
230.713 94.355 -168.840
231.079 94.353 -168.886
231.445 94.350 -168.912
231.812 94.348 -168.926
232.178 94.347 -168.938
232.544 94.345 -168.956
232.910 94.342 -168.969
233.276 94.338 -168.963
233.643 94.337 -168.933
234.009 94.339 -168.894
234.375 94.347 -168.872
234.741 94.355 -168.885
235.107 94.361 -168.931
235.474 94.361 -168.985
235.840 94.355 -169.017
236.206 94.349 -169.012
236.572 94.345 -168.978
236.938 94.346 -168.941
237.305 94.350 -168.924
237.671 94.354 -168.936
238.037 94.355 -168.967
238.403 94.352 -169.002
238.770 94.347 -169.025
239.136 94.339 -169.031
239.502 94.332 -169.019
239.868 94.326 -168.992
240.234 94.322 -168.954
240.601 94.323 -168.915
240.967 94.327 -168.891
241.333 94.332 -168.893
241.699 94.337 -168.922
242.065 94.339 -168.969
242.432 94.338 -169.015
242.798 94.334 -169.048
243.164 94.331 -169.066
243.530 94.328 -169.075
243.896 94.327 -169.082
244.263 94.326 -169.089
244.629 94.325 -169.093
244.995 94.323 -169.089
245.361 94.322 -169.075
245.728 94.323 -169.056
246.094 94.325 -169.035
246.460 94.327 -169.014
246.826 94.331 -168.994
247.192 94.337 -168.981
247.559 94.343 -168.983
247.925 94.349 -169.007
248.291 94.351 -169.048
248.657 94.348 -169.089
249.023 94.342 -169.111
249.390 94.335 -169.102
249.756 94.330 -169.070
250.122 94.329 -169.033
250.488 94.331 -169.011
250.854 94.333 -169.011
251.221 94.334 -169.023
251.587 94.333 -169.037
251.953 94.332 -169.045
252.319 94.332 -169.053
252.686 94.331 -169.067
253.052 94.330 -169.087
253.418 94.326 -169.100
253.784 94.322 -169.096
254.150 94.321 -169.071
254.517 94.324 -169.043
254.883 94.330 -169.034
255.249 94.338 -169.057
255.615 94.342 -169.102
255.981 94.341 -169.147
256.348 94.338 -169.169
256.714 94.335 -169.165
257.080 94.335 -169.149
257.446 94.338 -169.141
257.812 94.342 -169.153
258.179 94.343 -169.177
258.545 94.341 -169.198
258.911 94.338 -169.207
259.277 94.335 -169.205
259.644 94.333 -169.201
260.010 94.330 -169.198
260.376 94.327 -169.191
260.742 94.323 -169.173
261.108 94.320 -169.142
261.475 94.320 -169.109
261.841 94.322 -169.089
262.207 94.324 -169.087
262.573 94.325 -169.097
262.939 94.324 -169.104
263.306 94.322 -169.099
263.672 94.322 -169.088
264.038 94.325 -169.087
264.404 94.327 -169.106
264.771 94.328 -169.143
265.137 94.324 -169.178
265.503 94.317 -169.191
265.869 94.311 -169.175
266.235 94.308 -169.139
266.602 94.309 -169.102
266.968 94.314 -169.082
267.334 94.318 -169.083
267.700 94.321 -169.099
268.066 94.321 -169.115
268.433 94.319 -169.122
268.799 94.318 -169.117
269.165 94.317 -169.102
269.531 94.319 -169.084
269.897 94.321 -169.072
270.264 94.325 -169.071
270.630 94.327 -169.085
270.996 94.329 -169.107
271.362 94.328 -169.130
271.729 94.325 -169.144
272.095 94.322 -169.148
272.461 94.320 -169.144
272.827 94.318 -169.138
273.193 94.318 -169.136
273.560 94.316 -169.136
273.926 94.315 -169.135
274.292 94.313 -169.129
274.658 94.313 -169.122
275.024 94.313 -169.118
275.391 94.313 -169.121
275.757 94.312 -169.130
276.123 94.310 -169.138
276.489 94.308 -169.138
276.855 94.305 -169.126
277.222 94.305 -169.109
277.588 94.307 -169.099
277.954 94.310 -169.107
278.320 94.312 -169.135
278.687 94.310 -169.172
279.053 94.305 -169.199
279.419 94.298 -169.204
279.785 94.292 -169.183
280.151 94.290 -169.146
280.518 94.291 -169.113
280.884 94.295 -169.098
281.250 94.298 -169.103
281.616 94.299 -169.118
281.982 94.298 -169.126
282.349 94.296 -169.118
282.715 94.297 -169.099
283.081 94.300 -169.085
283.447 94.305 -169.093
283.813 94.308 -169.125
284.180 94.308 -169.169
284.546 94.303 -169.200
284.912 94.295 -169.202
285.278 94.290 -169.174
285.645 94.288 -169.135
286.011 94.291 -169.106
286.377 94.294 -169.102
286.743 94.296 -169.119
287.109 94.294 -169.139
287.476 94.290 -169.146
287.842 94.285 -169.133
288.208 94.283 -169.105
288.574 94.283 -169.074
288.940 94.285 -169.052
289.307 94.288 -169.042
289.673 94.292 -169.046
290.039 94.294 -169.061
290.405 94.296 -169.086
290.771 94.295 -169.116
291.138 94.292 -169.141
291.504 94.287 -169.151
291.870 94.282 -169.143
292.236 94.279 -169.121
292.603 94.278 -169.096
292.969 94.279 -169.079
293.335 94.280 -169.072
293.701 94.280 -169.070
294.067 94.280 -169.066
294.434 94.279 -169.061
294.800 94.279 -169.057
295.166 94.279 -169.057
295.532 94.277 -169.056
295.898 94.275 -169.047
296.265 94.273 -169.025
296.631 94.274 -168.997
296.997 94.279 -168.979
297.363 94.284 -168.986
297.729 94.288 -169.018
298.096 94.289 -169.066
298.462 94.285 -169.110
298.828 94.278 -169.133
299.194 94.271 -169.131
299.561 94.266 -169.111
299.927 94.264 -169.083
300.293 94.263 -169.055
300.659 94.265 -169.031
301.025 94.268 -169.017
301.392 94.272 -169.016
301.758 94.276 -169.032
302.124 94.277 -169.060
302.490 94.275 -169.090
302.856 94.271 -169.107
303.223 94.266 -169.103
303.589 94.262 -169.082
303.955 94.261 -169.056
304.321 94.261 -169.037
304.688 94.262 -169.028
305.054 94.262 -169.022
305.420 94.261 -169.012
305.786 94.261 -168.997
306.152 94.263 -168.985
306.519 94.267 -168.987
306.885 94.269 -169.007
307.251 94.268 -169.038
307.617 94.264 -169.062
307.983 94.258 -169.064
308.350 94.253 -169.045
308.716 94.251 -169.015
309.082 94.252 -168.991
309.448 94.253 -168.980
309.814 94.254 -168.981
310.181 94.253 -168.984
310.547 94.251 -168.980
310.913 94.249 -168.967
311.279 94.248 -168.951
311.646 94.248 -168.934
312.012 94.247 -168.919
312.378 94.247 -168.902
312.744 94.248 -168.884
313.110 94.249 -168.870
313.477 94.251 -168.867
313.843 94.252 -168.873
314.209 94.251 -168.882
314.575 94.248 -168.883
314.941 94.246 -168.873
315.308 94.246 -168.860
315.674 94.248 -168.857
316.040 94.250 -168.871
316.406 94.249 -168.895
316.772 94.246 -168.916
317.139 94.243 -168.923
317.505 94.240 -168.919
317.871 94.239 -168.915
318.237 94.239 -168.922
318.604 94.238 -168.936
318.970 94.235 -168.945
319.336 94.231 -168.939
319.702 94.229 -168.920
320.068 94.228 -168.899
320.435 94.229 -168.887
320.801 94.229 -168.880
321.167 94.227 -168.865
321.533 94.227 -168.832
321.899 94.230 -168.789
322.266 94.237 -168.761
322.632 94.246 -168.771
322.998 94.253 -168.821
323.364 94.252 -168.891
323.730 94.245 -168.948
324.097 94.234 -168.965
324.463 94.223 -168.941
324.829 94.217 -168.892
325.195 94.215 -168.838
325.562 94.216 -168.794
325.928 94.219 -168.763
326.294 94.224 -168.746
326.660 94.229 -168.744
327.026 94.235 -168.764
327.393 94.238 -168.808
327.759 94.238 -168.863
328.125 94.232 -168.910
328.491 94.223 -168.925
328.857 94.215 -168.902
329.224 94.211 -168.851
329.590 94.213 -168.800
329.956 94.219 -168.775
330.322 94.224 -168.783
330.688 94.225 -168.809
331.055 94.220 -168.821
331.421 94.214 -168.797
331.787 94.211 -168.739
332.153 94.215 -168.675
332.520 94.224 -168.643
332.886 94.232 -168.660
333.252 94.235 -168.713
333.618 94.229 -168.761
333.984 94.218 -168.768
334.351 94.209 -168.727
334.717 94.205 -168.663
335.083 94.207 -168.614
335.449 94.210 -168.602
335.815 94.211 -168.618
336.182 94.207 -168.634
336.548 94.200 -168.624
336.914 94.195 -168.588
337.280 94.195 -168.545
337.646 94.199 -168.523
338.013 94.204 -168.531
338.379 94.206 -168.563
338.745 94.204 -168.596
339.111 94.201 -168.614
339.478 94.198 -168.614
339.844 94.197 -168.607
340.210 94.198 -168.608
340.576 94.200 -168.625
340.942 94.199 -168.652
341.309 94.196 -168.674
341.675 94.190 -168.672
342.041 94.185 -168.640
342.407 94.185 -168.586
342.773 94.191 -168.538
343.140 94.201 -168.523
343.506 94.210 -168.555
343.872 94.213 -168.621
