* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 2:01:19 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: AKG N400 (R) M
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
177.979 95.342 160.466
178.345 95.325 160.478
178.711 95.309 160.515
179.077 95.295 160.566
179.443 95.283 160.622
179.810 95.274 160.678
180.176 95.266 160.730
180.542 95.260 160.770
180.908 95.254 160.794
181.274 95.245 160.805
181.641 95.234 160.818
182.007 95.222 160.842
182.373 95.210 160.879
182.739 95.201 160.912
183.105 95.193 160.923
183.472 95.181 160.913
183.838 95.163 160.901
184.204 95.141 160.922
184.570 95.119 160.995
184.937 95.103 161.109
185.303 95.096 161.224
185.669 95.095 161.298
186.035 95.095 161.316
186.401 95.090 161.297
186.768 95.077 161.283
187.134 95.061 161.306
187.500 95.047 161.367
187.866 95.040 161.436
188.232 95.038 161.475
188.599 95.035 161.467
188.965 95.026 161.431
189.331 95.008 161.407
189.697 94.987 161.434
190.063 94.968 161.516
190.430 94.957 161.623
190.796 94.955 161.710
191.162 94.956 161.744
191.528 94.953 161.730
191.895 94.942 161.700
192.261 94.925 161.694
192.627 94.905 161.733
192.993 94.888 161.811
193.359 94.875 161.906
193.726 94.867 161.998
194.092 94.861 162.079
194.458 94.856 162.148
194.824 94.853 162.204
195.190 94.851 162.242
195.557 94.847 162.256
195.923 94.841 162.251
196.289 94.829 162.245
196.655 94.814 162.259
197.021 94.798 162.304
197.388 94.784 162.371
197.754 94.774 162.441
198.120 94.767 162.497
198.486 94.759 162.538
198.853 94.750 162.572
199.219 94.740 162.609
199.585 94.730 162.651
199.951 94.721 162.693
200.317 94.713 162.732
200.684 94.704 162.768
201.050 94.695 162.806
201.416 94.686 162.848
201.782 94.678 162.888
202.148 94.672 162.922
202.515 94.664 162.947
202.881 94.656 162.968
203.247 94.646 162.994
203.613 94.636 163.026
203.979 94.627 163.058
204.346 94.617 163.088
204.712 94.605 163.121
205.078 94.592 163.168
205.444 94.580 163.235
205.811 94.570 163.313
206.177 94.564 163.380
206.543 94.558 163.421
206.909 94.549 163.445
207.275 94.534 163.482
207.642 94.517 163.560
208.008 94.505 163.682
208.374 94.501 163.812
208.740 94.505 163.903
209.106 94.511 163.927
209.473 94.509 163.897
209.839 94.498 163.860
210.205 94.480 163.863
210.571 94.462 163.922
210.938 94.450 164.015
211.304 94.444 164.101
211.670 94.441 164.154
212.036 94.435 164.176
212.402 94.426 164.194
212.769 94.412 164.235
213.135 94.400 164.306
213.501 94.390 164.397
213.867 94.385 164.483
214.233 94.381 164.551
214.600 94.376 164.602
214.966 94.367 164.650
215.332 94.357 164.711
215.698 94.345 164.794
216.064 94.336 164.896
216.431 94.329 165.005
216.797 94.324 165.109
217.163 94.320 165.202
217.529 94.316 165.283
217.896 94.311 165.356
218.262 94.305 165.425
218.628 94.298 165.496
218.994 94.289 165.569
219.360 94.281 165.647
219.727 94.274 165.722
220.093 94.267 165.788
220.459 94.260 165.834
220.825 94.249 165.862
221.191 94.233 165.890
221.558 94.212 165.951
221.924 94.189 166.069
222.290 94.173 166.244
222.656 94.168 166.436
223.022 94.175 166.588
223.389 94.186 166.659
223.755 94.191 166.656
224.121 94.184 166.637
224.487 94.167 166.670
224.854 94.150 166.794
225.220 94.143 166.983
225.586 94.151 167.170
225.952 94.170 167.286
226.318 94.187 167.315
226.685 94.195 167.293
227.051 94.191 167.285
227.417 94.182 167.337
227.783 94.176 167.449
228.149 94.178 167.586
228.516 94.185 167.707
228.882 94.195 167.794
229.248 94.203 167.857
229.614 94.208 167.918
229.980 94.213 167.988
230.347 94.219 168.058
230.713 94.226 168.110
231.079 94.231 168.137
231.445 94.232 168.152
231.812 94.228 168.177
232.178 94.222 168.234
232.544 94.219 168.319
232.910 94.222 168.407
233.276 94.229 168.465
233.643 94.236 168.474
234.009 94.237 168.448
234.375 94.231 168.423
234.741 94.219 168.437
235.107 94.209 168.506
235.474 94.206 168.610
235.840 94.213 168.703
236.206 94.226 168.743
236.572 94.239 168.718
236.938 94.245 168.649
237.305 94.243 168.579
237.671 94.236 168.538
238.037 94.228 168.535
238.403 94.222 168.557
238.770 94.219 168.586
239.136 94.217 168.613
239.502 94.216 168.640
239.868 94.216 168.670
240.234 94.216 168.701
240.601 94.217 168.726
240.967 94.218 168.744
241.333 94.216 168.759
241.699 94.213 168.781
242.065 94.210 168.815
242.432 94.208 168.853
242.798 94.207 168.885
243.164 94.205 168.904
243.530 94.201 168.917
243.896 94.194 168.934
244.263 94.187 168.964
244.629 94.180 169.004
244.995 94.175 169.042
245.361 94.170 169.073
245.728 94.165 169.096
246.094 94.160 169.119
246.460 94.154 169.150
246.826 94.150 169.187
247.192 94.149 169.218
247.559 94.150 169.231
247.925 94.150 169.221
248.291 94.147 169.197
248.657 94.140 169.181
249.023 94.129 169.196
249.390 94.120 169.251
249.756 94.116 169.331
250.122 94.118 169.406
250.488 94.122 169.451
250.854 94.124 169.468
251.221 94.120 169.485
251.587 94.114 169.533
251.953 94.109 169.615
252.319 94.110 169.699
252.686 94.114 169.739
253.052 94.113 169.728
253.418 94.101 169.710
253.784 94.080 169.749
254.150 94.063 169.869
254.517 94.060 170.011
254.883 94.068 170.067
255.249 94.073 169.979
255.615 94.052 169.804
255.981 94.001 169.711
256.348 93.935 169.862
256.714 93.891 170.285
257.080 93.895 170.815
257.446 93.948 171.185
257.812 94.020 171.217
258.179 94.071 170.938
258.545 94.079 170.548
258.911 94.049 170.275
259.277 94.009 170.231
