* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 12:55:30 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH3 (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
276.123 96.076 160.586
276.489 96.088 160.756
276.855 96.109 160.816
277.222 96.125 160.773
277.588 96.127 160.692
277.954 96.119 160.646
278.320 96.107 160.664
278.687 96.101 160.726
279.053 96.102 160.784
279.419 96.104 160.808
279.785 96.103 160.805
280.151 96.097 160.805
280.518 96.088 160.829
280.884 96.080 160.879
281.250 96.076 160.932
281.616 96.073 160.970
281.982 96.070 160.990
282.349 96.064 161.005
282.715 96.057 161.029
283.081 96.051 161.064
283.447 96.046 161.099
283.813 96.043 161.122
284.180 96.039 161.129
284.546 96.033 161.132
284.912 96.025 161.144
285.278 96.018 161.171
285.645 96.012 161.207
286.011 96.010 161.240
286.377 96.008 161.256
286.743 96.006 161.257
287.109 96.000 161.254
287.476 95.993 161.262
287.842 95.986 161.288
288.208 95.980 161.325
288.574 95.977 161.361
288.940 95.975 161.383
289.307 95.972 161.393
289.673 95.966 161.401
290.039 95.959 161.419
290.405 95.952 161.452
290.771 95.947 161.494
291.138 95.944 161.529
291.504 95.942 161.550
291.870 95.938 161.558
292.236 95.933 161.565
292.603 95.926 161.580
292.969 95.919 161.606
293.335 95.915 161.635
293.701 95.911 161.658
294.067 95.907 161.670
294.434 95.901 161.678
294.800 95.895 161.692
295.166 95.888 161.719
295.532 95.882 161.754
295.898 95.879 161.786
296.265 95.876 161.807
296.631 95.873 161.815
296.997 95.868 161.821
297.363 95.860 161.835
297.729 95.853 161.865
298.096 95.847 161.905
298.462 95.844 161.943
298.828 95.842 161.966
299.194 95.839 161.973
299.561 95.834 161.973
299.927 95.826 161.982
300.293 95.817 162.012
300.659 95.811 162.059
301.025 95.808 162.107
301.392 95.808 162.138
301.758 95.807 162.143
302.124 95.804 162.130
302.490 95.797 162.118
302.856 95.787 162.128
303.223 95.777 162.165
303.589 95.771 162.216
303.955 95.768 162.261
304.321 95.767 162.287
304.688 95.765 162.293
305.054 95.760 162.294
305.420 95.752 162.306
305.786 95.745 162.336
306.152 95.739 162.377
306.519 95.736 162.415
306.885 95.734 162.439
307.251 95.731 162.447
